wavenumber,intensity
489.629762,9.354166
489.765061,9.030722
489.852571,8.825993
489.968322,8.56064
490.27213,7.893938
491.106277,6.285512
491.656789,5.397302
491.792088,5.199047
491.879598,5.074879
491.995349,4.915452
492.299157,4.522332
492.966875,3.778381
493.133304,3.616573
493.683816,3.141135
493.819115,3.037278
493.906625,2.972634
494.022376,2.890077
494.326184,2.688546
495.160331,2.233682
495.710843,1.998365
495.846142,1.947038
495.933652,1.915074
496.049403,1.874221
496.353211,1.774209
497.187358,1.545106
497.73787,1.422905
497.873169,1.395716
497.960679,1.378666
498.07643,1.356731
498.380238,1.302284
499.214385,1.172537
499.764897,1.099686
499.900196,1.083066
499.987706,1.072563
500.103457,1.058957
500.407265,1.024713
501.241412,0.940301
501.791924,0.891156
501.927223,0.879775
502.014734,0.872551
502.130484,0.863158
502.434292,0.839348
503.268439,0.779734
503.818951,0.744554
503.95425,0.736373
504.041761,0.731176
504.157511,0.724413
504.461319,0.707257
505.295466,0.664362
505.845978,0.63927
505.981277,0.633482
506.068788,0.629818
506.184538,0.625065
506.488346,0.613104
507.322494,0.584072
507.873005,0.568008
508.008304,0.564445
508.095815,0.562223
508.211565,0.559382
508.515374,0.552474
509.349521,0.537688
509.900032,0.531421
510.035331,0.530319
510.122842,0.5297
510.238592,0.528994
510.542401,0.52776
511.376548,0.529014
511.927059,0.533546
512.062358,0.5351
512.149869,0.536195
512.265619,0.53775
512.569428,0.5424
513.403575,0.559027
513.954086,0.572552
514.089385,0.576107
514.176896,0.578443
514.292646,0.581573
514.596455,0.589944
515.430602,0.612878
515.981113,0.626409
516.116412,0.629343
516.203923,0.631136
516.319674,0.633368
516.623482,0.638378
517.457629,0.644134
518.00814,0.640117
518.143439,0.638092
518.23095,0.636563
518.346701,0.634279
518.650509,0.626887
519.484656,0.597182
520.035167,0.571574
520.170466,0.564751
520.257977,0.560248
520.373728,0.554196
520.677536,0.53788
521.511683,0.491382
522.062194,0.460713
522.197494,0.4533
522.285004,0.448543
522.400755,0.442299
522.704563,0.426215
523.53871,0.384835
523.777305,0.373864
524.089221,0.360155
524.224521,0.354437
524.312031,0.350813
524.427782,0.346111
524.73159,0.334259
525.565737,0.305359
526.116248,0.289107
526.251548,0.285439
526.339058,0.283132
526.454809,0.280159
526.758617,0.272767
527.592764,0.255319
528.143275,0.245836
528.278575,0.243726
528.366085,0.242405
528.481836,0.240708
528.785644,0.236519
529.619791,0.226805
530.170302,0.221653
530.305602,0.220524
530.393112,0.219821
530.508863,0.218924
530.812671,0.216743
531.646818,0.211987
532.197329,0.209817
532.332629,0.209404
532.420139,0.209162
532.53589,0.208874
532.839698,0.208293
533.673845,0.208099
534.224356,0.209237
534.359656,0.20969
534.447166,0.210022
534.562917,0.210509
534.866725,0.212058
535.700872,0.218548
536.251383,0.224873
536.386683,0.226703
536.474193,0.227948
536.589944,0.229668
536.893752,0.234601
537.727899,0.251425
538.27841,0.265314
538.41371,0.269076
538.50122,0.271583
538.616971,0.274987
538.920779,0.284398
539.754926,0.313644
540.305437,0.335399
540.440737,0.340997
540.643998,0.349564
540.947806,0.362664
541.781953,0.399533
542.332464,0.423395
542.467764,0.429043
542.671025,0.437283
542.974833,0.448913
543.80898,0.474679
544.359491,0.484841
544.494791,0.486329
544.698052,0.487761
545.00186,0.488055
545.836007,0.477489
546.386518,0.462193
546.521818,0.457579
546.725079,0.450102
547.028887,0.437854
547.863034,0.39955
548.413545,0.372301
548.548845,0.365535
548.752106,0.355379
549.055914,0.340306
549.890061,0.30049
550.440572,0.276155
550.575872,0.270464
550.779133,0.262145
551.082941,0.250245
551.917088,0.220996
552.467599,0.204462
552.602899,0.200728
552.80616,0.195355
553.109968,0.187843
553.944115,0.170197
554.494626,0.160699
554.587735,0.159243
554.629926,0.158597
555.136995,0.151456
555.971142,0.141902
556.521654,0.136819
556.656953,0.135694
557.164022,0.131856
557.998169,0.126624
558.548681,0.123748
558.68398,0.123098
559.191049,0.120834
560.025196,0.117597
560.575708,0.115724
561.218076,0.113747
562.052223,0.111449
562.602735,0.110071
563.245103,0.10858
564.07925,0.106806
564.629762,0.105723
565.27213,0.104538
566.106277,0.103114
566.656789,0.102238
567.299157,0.101274
568.133304,0.100109
568.683816,0.09939
569.326184,0.098597
570.160331,0.097635
570.710843,0.09704
571.353211,0.096383
572.187358,0.095585
572.73787,0.095092
573.380238,0.094547
574.214385,0.093887
574.764897,0.093479
575.407265,0.093029
576.241412,0.092486
576.791924,0.092152
577.434292,0.091784
578.268439,0.091343
578.818951,0.091073
579.461319,0.090778
580.295466,0.090427
580.845978,0.090215
581.488346,0.089986
582.322494,0.089717
582.873005,0.089557
583.515374,0.089387
584.349521,0.089194
584.900032,0.089083
585.398164,0.088993
585.542401,0.088968
586.376548,0.088845
586.927059,0.088779
587.569428,0.088717
588.403575,0.088661
588.954086,0.088638
589.596455,0.088626
590.430602,0.088633
590.981113,0.088652
591.623482,0.088688
592.457629,0.088757
593.00814,0.088816
593.650509,0.088899
594.484656,0.089029
595.677536,0.089258
596.511683,0.089448
597.704563,0.089762
598.53871,0.090013
599.73159,0.090414
600.565737,0.090726
601.758617,0.091215
602.592764,0.091589
603.785644,0.092169
604.58566,0.092589
604.619791,0.092607
605.812671,0.093281
606.612687,0.093765
606.646818,0.093786
607.839698,0.094558
608.639714,0.095109
608.673845,0.095133
609.866725,0.096008
610.666741,0.096629
610.700872,0.096657
611.893752,0.09764
612.693768,0.098337
612.727899,0.098368
613.920779,0.099467
614.720795,0.100245
614.754926,0.100279
615.947806,0.101503
616.208594,0.101781
616.747822,0.102368
616.781953,0.102406
617.974833,0.103765
618.774849,0.104724
618.80898,0.104766
620.00186,0.106272
620.801876,0.107334
622.828903,0.110222
624.85593,0.113416
626.882957,0.116951
628.909984,0.120867
630.937011,0.125209
632.964038,0.130034
634.34032,0.13362
634.991065,0.13541
636.2066,0.138931
636.367347,0.139415
637.018092,0.141418
638.233627,0.145363
638.394374,0.145906
639.045119,0.148156
640.260654,0.152596
640.421401,0.153207
641.072146,0.155745
642.287681,0.160766
642.448428,0.161459
643.099174,0.164338
644.314708,0.170048
644.475455,0.170837
645.126201,0.174122
646.341735,0.180658
646.502482,0.181564
647.019024,0.184546
647.153228,0.185338
648.368762,0.192877
648.529509,0.193925
649.180255,0.198299
650.395789,0.207072
650.556536,0.208295
651.207282,0.213412
652.422816,0.223727
652.583563,0.225171
653.234309,0.231224
654.449843,0.243499
654.61059,0.245225
655.261336,0.252482
656.47687,0.2673
656.637617,0.269395
657.288363,0.278232
658.503897,0.296432
658.664644,0.299022
659.31539,0.309996
660.530924,0.332857
660.691671,0.336141
661.342417,0.350151
662.557951,0.379909
662.718698,0.384259
663.369444,0.40306
664.0084,0.423691
664.584978,0.444587
664.745725,0.450866
665.396471,0.478698
666.035427,0.510591
666.612005,0.544354
666.772752,0.554779
667.423498,0.602414
668.062454,0.659464
668.639032,0.721997
668.799779,0.741631
669.450525,0.832572
670.089481,0.94269
670.666059,1.063141
670.826806,1.100714
671.477552,1.272442
672.116508,1.474364
672.693086,1.687234
672.853834,1.751954
673.504579,2.038124
674.143535,2.355871
674.720114,2.671062
674.880861,2.763142
675.531606,3.150517
676.170562,3.544206
676.747141,3.896952
676.907888,3.992671
677.558633,4.356477
677.829453,4.491751
678.197589,4.65463
678.774168,4.848858
678.934915,4.887614
679.58566,4.967491
680.224616,4.92151
680.801195,4.780953
680.961942,4.7271
681.612687,4.456661
682.251643,4.13221
682.828222,3.813142
682.988969,3.722344
683.639714,3.356116
684.27867,3.010783
684.855249,2.721264
685.015996,2.645165
685.666741,2.360272
686.305697,2.119115
686.882276,1.935304
687.043023,1.88973
687.693768,1.729701
688.332724,1.60877
688.909303,1.527773
689.07005,1.509582
689.720795,1.453831
690.359751,1.424402
690.93633,1.416799
691.097077,1.417611
691.747822,1.43299
692.386778,1.465879
692.963357,1.510107
693.124104,1.524908
693.774849,1.596299
694.413805,1.68582
694.990384,1.78576
695.151131,1.817329
695.801876,1.964464
696.440832,2.145065
697.017411,2.346988
697.178158,2.411128
697.828903,2.71252
698.467859,3.086533
699.044438,3.506627
699.205185,3.639962
699.85593,4.262873
700.494886,5.022703
701.071465,5.854477
701.232212,6.113453
701.882957,7.291821
702.521914,8.663195
703.098492,10.090003
703.259239,10.519795
703.909984,12.397199
704.548941,14.436719
705.125519,16.410369
705.286266,16.977013
705.937011,19.30602
706.575968,21.565938
707.152546,23.469996
707.313293,23.961247
707.964038,25.690421
708.602995,26.84959
708.639883,26.896893
709.179573,27.316839
709.34032,27.340008
709.991065,26.951842
710.630022,25.872329
711.2066,24.41522
711.367347,23.94514
712.018092,21.841629
712.657049,19.589735
713.08002,18.067711
713.233627,17.516892
713.33014,17.172368
713.394374,16.943926
714.045119,14.687169
714.684076,12.61808
715.107047,11.350892
715.260654,10.912968
715.357167,10.644097
715.421401,10.467869
716.072146,8.807368
716.711103,7.399492
717.134074,6.585893
717.287681,6.312881
717.384194,6.147292
717.448428,6.03959
718.099174,5.056473
718.73813,4.266492
719.161101,3.827389
719.314708,3.682776
719.411221,3.595711
719.475455,3.539339
720.126201,3.033566
720.765157,2.636924
721.188128,2.418894
721.341735,2.347248
721.438248,2.304115
721.502482,2.276179
722.153228,2.024483
722.792184,1.823666
723.215155,1.710629
723.368762,1.672881
723.465275,1.649983
723.529509,1.635079
724.180255,1.497634
724.819211,1.382742
725.242182,1.315419
725.395789,1.292445
725.492302,1.278381
725.556536,1.269174
726.207282,1.182188
726.846238,1.106433
727.269209,1.060712
727.422816,1.044886
727.519329,1.035143
727.583563,1.028742
728.234309,0.967403
728.873265,0.912781
729.296236,0.879315
729.449843,0.86765
729.546356,0.860448
729.61059,0.855707
730.261336,0.809965
730.900292,0.768768
731.323263,0.743326
731.47687,0.734422
731.573383,0.728916
731.637617,0.725288
732.288363,0.690132
732.927319,0.65824
733.35029,0.638435
733.503897,0.631484
733.60041,0.62718
733.664644,0.624343
734.31539,0.596754
734.954346,0.571581
735.377317,0.555878
735.530924,0.550354
735.627437,0.54693
735.691671,0.544671
736.342417,0.522647
736.981373,0.502454
737.404344,0.489807
737.557951,0.485349
737.654464,0.482584
737.718698,0.480758
738.369444,0.462916
739.0084,0.446488
739.431371,0.436165
739.450313,0.435712
739.584978,0.432519
739.681491,0.430256
739.745725,0.428761
740.396471,0.414121
741.035427,0.400591
741.458398,0.392064
741.612005,0.389048
741.708518,0.387174
741.772752,0.385936
742.423498,0.373789
743.062454,0.362526
743.485425,0.355409
743.639032,0.352889
743.735545,0.351322
743.799779,0.350286
744.450525,0.340109
745.089481,0.330645
745.512452,0.324651
745.666059,0.322526
745.762572,0.321204
745.826806,0.32033
746.477552,0.311729
747.116508,0.303712
747.539479,0.298625
747.693086,0.296819
747.789599,0.295695
747.853834,0.294952
748.504579,0.28763
749.143535,0.280789
749.566506,0.276442
749.720114,0.274897
749.816626,0.273935
749.880861,0.273299
750.531606,0.267026
751.170562,0.261154
751.593534,0.257417
751.747141,0.256088
751.843654,0.255261
751.907888,0.254713
752.558633,0.249309
753.197589,0.244244
753.620561,0.241016
753.774168,0.239867
753.870681,0.239152
753.934915,0.238679
754.58566,0.234003
755.224616,0.229615
755.647588,0.226817
755.801195,0.225821
755.897708,0.225201
755.961942,0.22479
757.251643,0.21692
757.674615,0.214488
757.828222,0.213622
757.924735,0.213083
757.988969,0.212726
759.27867,0.205881
759.701642,0.203764
759.855249,0.203011
759.951762,0.202542
760.015996,0.202231
761.305697,0.196277
761.728669,0.194437
761.882276,0.193783
761.978789,0.193375
762.043023,0.193105
763.332724,0.187938
763.755696,0.186344
763.909303,0.185778
763.96982,0.185556
764.005816,0.185425
764.07005,0.185192
765.359751,0.180734
765.782723,0.179365
765.93633,0.178879
765.996847,0.178689
766.032843,0.178576
766.097077,0.178376
767.386778,0.174576
767.80975,0.173418
767.963357,0.173008
768.023874,0.172848
768.05987,0.172753
768.124104,0.172585
769.413805,0.169419
769.836777,0.16847
769.990384,0.168136
770.050901,0.168006
770.086897,0.16793
770.151131,0.167793
770.260742,0.167563
771.440832,0.165289
771.863804,0.164568
772.017411,0.16432
772.077928,0.164224
772.113924,0.164168
772.178158,0.164068
773.467859,0.162367
773.890831,0.161952
774.044438,0.161822
774.104955,0.161774
774.140951,0.161746
774.205185,0.161698
775.494886,0.161251
775.917858,0.161363
776.071465,0.161443
776.131982,0.161481
776.167978,0.161504
776.232212,0.16155
777.521914,0.163476
777.944885,0.164611
778.098492,0.165097
778.159009,0.1653
778.195005,0.165424
778.259239,0.16565
779.548941,0.17201
779.971912,0.174948
780.125519,0.176131
780.186036,0.176615
780.222032,0.176908
780.286266,0.177439
781.575968,0.190635
781.998939,0.196042
782.152546,0.198136
782.213063,0.19898
782.249059,0.199487
782.313293,0.200401
783.602995,0.221008
784.025966,0.228509
784.179573,0.231289
784.24009,0.23239
784.276086,0.233046
784.34032,0.234219
785.630022,0.257366
785.87456,0.261387
786.052993,0.264176
786.2066,0.266461
786.267117,0.267328
786.303113,0.267835
787.657049,0.280286
787.901587,0.280852
788.08002,0.280899
788.294144,0.280545
788.33014,0.280441
789.684076,0.268215
789.928614,0.264569
790.107047,0.261709
790.321171,0.258086
790.357167,0.257458
791.711103,0.231786
791.955641,0.227022
792.134074,0.223573
792.348198,0.219482
792.384194,0.2188
793.73813,0.19508
793.982668,0.191289
794.161101,0.188632
794.375225,0.185567
794.411221,0.185065
795.765157,0.168994
796.009695,0.16666
796.188128,0.165061
796.402252,0.163254
796.438248,0.162962
797.792184,0.154206
798.036722,0.153036
798.215155,0.15225
798.429279,0.151378
798.465275,0.151239
799.819211,0.147326
800.063749,0.14685
800.242182,0.14654
800.456306,0.146205
800.492302,0.146153
801.071172,0.145451
801.846238,0.14487
802.090776,0.144759
802.269209,0.144697
802.483334,0.144643
802.519329,0.144636
803.873265,0.144765
804.117803,0.144862
804.296236,0.144945
804.510361,0.145058
804.546356,0.145079
805.900292,0.146145
806.14483,0.146397
806.323263,0.146592
806.537388,0.146838
806.573383,0.146881
807.927319,0.148771
808.171857,0.149172
808.35029,0.149476
808.564415,0.149854
808.60041,0.149919
809.954346,0.152678
810.198884,0.153244
810.377317,0.15367
810.591442,0.154197
810.627437,0.154287
811.981373,0.158054
812.225911,0.158816
812.404344,0.159388
812.618469,0.160094
812.654464,0.160215
814.0084,0.165222
814.252938,0.16623
814.431371,0.166987
814.645496,0.167919
814.681491,0.168079
816.279965,0.176014
816.458398,0.177013
816.672523,0.178245
816.708518,0.178456
818.306992,0.188974
818.485425,0.190304
818.69955,0.191947
818.735545,0.192228
820.334019,0.206394
820.512452,0.208206
820.726577,0.210451
820.762572,0.210836
822.361046,0.230629
822.539479,0.233226
822.753604,0.236469
822.789599,0.237028
824.388074,0.267011
824.566506,0.271146
824.780631,0.276377
824.816626,0.277287
826.415101,0.329282
826.593534,0.336893
826.807658,0.346648
826.843654,0.348358
828.442128,0.450418
828.620561,0.465754
828.834685,0.485453
828.870681,0.48891
830.469155,0.692721
830.647588,0.72255
830.861712,0.760493
830.897708,0.767107
831.881602,0.97568
832.496182,1.134563
832.674615,1.184912
832.888739,1.24782
832.924735,1.258659
834.523209,1.809142
834.701642,1.877457
834.915766,1.960598
834.951762,1.974678
836.550236,2.595061
836.728669,2.658466
836.942793,2.731167
836.978789,2.742978
838.577263,3.088954
838.755696,3.099925
838.96982,3.104629
839.005816,3.104507
840.60429,2.853363
840.782723,2.800429
840.996847,2.732232
841.032843,2.720317
842.631317,2.117166
842.80975,2.046713
843.023874,1.962728
843.05987,1.948694
844.658344,1.373041
844.836777,1.316482
845.050901,1.251011
845.086897,1.240266
846.685371,0.840443
846.863804,0.804994
847.077928,0.764741
847.113924,0.758214
848.712398,0.530646
848.890831,0.511847
849.104955,0.490752
849.140951,0.487357
850.739425,0.372624
850.917858,0.363368
851.131982,0.352989
851.167978,0.351318
852.766452,0.293991
852.944885,0.289192
853.159009,0.283751
853.195005,0.282868
854.793479,0.250995
854.971912,0.24814
855.186036,0.244858
855.222032,0.244321
856.820506,0.223975
856.998939,0.222059
857.213063,0.219837
857.249059,0.219471
858.847533,0.205267
859.025966,0.203896
859.24009,0.202302
859.276086,0.202039
860.87456,0.191711
861.052993,0.190706
861.267117,0.189533
861.303113,0.18934
862.692032,0.182609
862.901587,0.181708
863.08002,0.180962
863.294144,0.180092
863.33014,0.179949
864.928614,0.174283
865.321171,0.173084
866.955641,0.168791
867.348198,0.167911
868.982668,0.16479
869.08756,0.164617
869.375225,0.164159
871.009695,0.161967
871.114587,0.161848
871.402252,0.161536
873.036722,0.160099
873.141614,0.160025
873.429279,0.159833
875.063749,0.159025
875.168641,0.158989
875.456306,0.158899
877.090776,0.15863
877.195668,0.158626
877.483334,0.158624
879.117803,0.158829
879.222695,0.158855
879.510361,0.158931
881.14483,0.159564
881.249722,0.159616
881.537388,0.159765
881.59356,0.159795
883.171857,0.160794
883.276749,0.160871
883.564415,0.161087
883.620587,0.161131
885.198884,0.162496
885.303776,0.162596
885.591442,0.162878
885.647614,0.162935
887.225911,0.164657
887.330803,0.164781
887.618469,0.165129
887.674641,0.165198
889.252938,0.16728
889.35783,0.167428
889.645496,0.167842
889.701668,0.167923
891.279965,0.170375
891.384857,0.170549
891.672523,0.171031
891.728695,0.171127
893.306992,0.173968
893.411884,0.174168
893.502461,0.174342
893.69955,0.174724
893.755722,0.174834
895.334019,0.178094
895.438911,0.178323
895.726577,0.178959
895.782749,0.179084
897.361046,0.182803
897.465938,0.183064
897.753604,0.183788
897.809776,0.183931
899.388074,0.188161
899.492965,0.188457
899.780631,0.18928
899.836803,0.189443
901.415101,0.194253
901.519992,0.19459
901.807658,0.195527
901.86383,0.195712
903.442128,0.20119
903.547019,0.201574
903.834685,0.202642
903.890857,0.202853
905.469155,0.209112
905.574046,0.209552
905.861712,0.210774
905.917884,0.211016
907.496182,0.218201
907.601074,0.218707
907.888739,0.220115
907.944911,0.220394
909.523209,0.228694
909.628101,0.229281
909.915766,0.230913
909.971938,0.231236
911.550236,0.2409
911.655128,0.241586
911.942793,0.243495
911.998965,0.243873
913.577263,0.255231
913.682155,0.25604
913.96982,0.258295
914.025992,0.258742
915.60429,0.272239
915.709182,0.273205
916.053019,0.276438
917.631317,0.292686
917.736209,0.293855
918.080046,0.297776
919.658344,0.317633
919.763236,0.319072
920.107074,0.323904
921.685371,0.348602
921.790263,0.350406
922.134101,0.356478
923.712398,0.38785
923.81729,0.390164
924.161128,0.397977
924.312891,0.40154
925.739425,0.438969
925.844317,0.442039
926.188155,0.452455
927.766452,0.508662
927.871344,0.512994
928.215182,0.527841
929.793479,0.612474
929.898371,0.619342
930.242209,0.643273
931.820506,0.79049
931.925398,0.80314
932.269236,0.847858
933.847533,1.136495
933.952425,1.161816
934.296263,1.251438
935.87456,1.819704
935.979452,1.868123
936.32329,2.037366
938.006479,3.116132
938.350317,3.388881
939.63102,4.54246
940.033506,4.939459
940.377344,5.285622
941.658047,6.55296
942.060533,6.910376
942.404371,7.184827
943.685074,7.825256
944.08756,7.868309
944.431398,7.838913
945.712101,7.238707
946.114587,6.92351
946.458425,6.622393
947.739128,5.368719
948.141614,4.965797
948.485452,4.628151
949.766155,3.47413
950.168641,3.155813
950.512479,2.902933
951.793182,2.118408
952.195668,1.92136
952.539506,1.770369
953.820209,1.332094
954.222695,1.228895
954.566533,1.151562
955.123321,1.044804
955.847236,0.934451
956.249722,0.884429
956.59356,0.846998
957.874263,0.740586
958.276749,0.715294
958.620587,0.696002
959.90129,0.63857
959.97732,0.635735
960.303776,0.624154
960.647614,0.612911
961.928317,0.578097
962.004347,0.576328
962.330803,0.569053
962.674641,0.56193
963.955344,0.539609
964.031374,0.53847
964.35783,0.533793
964.701668,0.529224
965.982371,0.515115
966.058401,0.514409
966.384857,0.511533
966.728695,0.508767
968.009398,0.500632
968.085428,0.500249
968.411884,0.498724
968.755722,0.497321
970.036425,0.493805
970.112455,0.493676
970.438911,0.49322
970.782749,0.492904
972.063452,0.493141
972.139482,0.493222
972.465938,0.493652
972.809776,0.494247
974.090479,0.497687
974.166509,0.49795
974.492965,0.499153
974.836803,0.500547
976.117506,0.506856
976.193536,0.507285
976.519992,0.509195
976.86383,0.511326
978.144534,0.52033
978.220563,0.520918
978.547019,0.523505
978.890857,0.526348
980.171561,0.537998
980.24759,0.538742
980.574046,0.542007
980.917884,0.545566
982.198588,0.559917
982.274617,0.560824
982.601074,0.564791
982.944911,0.569096
984.225615,0.586303
984.301644,0.587384
984.628101,0.592103
984.971938,0.597211
985.93375,0.612272
986.252642,0.617524
986.328671,0.618796
986.655128,0.624342
986.998965,0.630337
988.279669,0.654113
988.355698,0.655598
988.682155,0.662076
989.025992,0.669073
990.306696,0.696789
990.382725,0.698519
990.709182,0.706064
991.053019,0.714214
992.333723,0.746493
992.409752,0.748509
992.736209,0.7573
993.080046,0.766796
994.36075,0.804444
994.436779,0.806798
994.763236,0.817062
995.107074,0.828157
996.387777,0.872212
996.463806,0.87497
996.790263,0.887003
997.134101,0.900022
998.414804,0.951826
998.490834,0.955075
998.81729,0.969261
999.161128,0.984624
1000.441831,1.045928
1000.517861,1.049782
1000.844317,1.066622
1001.188155,1.084883
1002.468858,1.157993
1002.544888,1.162603
1002.871344,1.182761
1003.215182,1.204653
1004.495885,1.292647
1004.571915,1.298213
1004.898371,1.322582
1005.242209,1.349093
1006.522912,1.456141
1006.598942,1.462938
1006.925398,1.492733
1007.269236,1.525215
1008.549939,1.657066
1008.625969,1.665476
1008.952425,1.702389
1009.296263,1.742726
1010.576966,1.907469
1010.652996,1.91803
1010.979452,1.964464
1011.32329,2.015344
1012.603993,2.224635
1012.680023,2.238134
1013.006479,2.297595
1013.350317,2.362965
1014.63102,2.634252
1014.70705,2.651884
1015.033506,2.729752
1015.377344,2.815746
1016.658047,3.177343
1016.734077,3.201134
1016.74418,3.204317
1017.060533,3.306664
1017.404371,3.424143
1018.685074,3.930742
1018.761104,3.964886
1019.08756,4.117714
1019.431398,4.290607
1020.712101,5.073354
1020.788131,5.128414
1021.458425,5.668513
1022.739128,7.066705
1022.815158,7.16957
1023.485452,8.201963
1024.54676,10.418315
1024.766155,10.987916
1024.842185,11.195595
1025.512479,13.279061
1025.7204,14.026134
1026.573787,17.670078
1026.793182,18.771384
1026.869212,19.169888
1027.539506,23.077216
1027.747427,24.438802
1028.600814,30.802446
1028.820209,32.64158
1028.896239,33.298105
1029.566533,39.499645
1029.774454,41.566506
1030.627841,50.645931
1030.847236,53.102589
1030.923266,53.962106
1031.59356,61.635703
1031.801481,64.014522
1032.654868,73.363484
1032.874263,75.565021
1032.950293,76.299798
1033.828508,83.375792
1034.681895,86.862418
1034.90129,87.102048
1034.97732,87.119189
1035.855535,84.900119
1036.708922,78.999354
1036.928317,77.025028
1037.004347,76.306561
1037.882562,67.082861
1038.735949,57.343458
1038.955344,54.838429
1039.031374,53.975659
1039.909589,44.365111
1040.762976,35.96072
1040.982371,33.984555
1041.058401,33.318504
1041.936616,26.344074
1042.790003,20.829604
1043.009398,19.604312
1043.085428,19.197218
1043.963643,15.107666
1044.81703,12.089281
1045.036425,11.442886
1045.112455,11.229974
1045.99067,9.137891
1046.844057,7.635968
1047.063452,7.316419
1047.139482,7.211149
1047.55461,6.681574
1048.017697,6.170256
1048.871084,5.401602
1049.090479,5.233324
1049.166509,5.177384
1050.044724,4.606945
1050.898111,4.158202
1051.117506,4.055867
1051.193536,4.021482
1052.071751,3.65963
1052.925138,3.359725
1053.144534,3.289421
1053.220563,3.265643
1054.098778,3.010817
1054.952165,2.793738
1055.171561,2.742156
1055.24759,2.724654
1056.125805,2.535421
1056.979192,2.371994
1057.198588,2.332882
1057.274617,2.319587
1058.152832,2.1751
1059.006219,2.049244
1059.225615,2.018978
1059.301644,2.008677
1060.179859,1.896312
1061.033246,1.797812
1061.252642,1.774038
1061.328671,1.765939
1062.206886,1.677342
1063.060274,1.599305
1063.279669,1.580419
1063.355698,1.573981
1064.233914,1.50341
1065.087301,1.44105
1065.306696,1.425933
1065.382725,1.420777
1066.260941,1.364206
1067.114328,1.314146
1067.333723,1.302005
1067.409752,1.297865
1068.287968,1.252434
1068.63522,1.235636
1068.85648,1.225262
1069.141355,1.212273
1069.36075,1.202544
1069.436779,1.199228
1070.314995,1.162908
1070.662247,1.149519
1070.883507,1.141264
1071.168382,1.130947
1071.387777,1.123235
1071.463806,1.120609
1072.342022,1.091983
1072.689274,1.081505
1072.910534,1.07507
1073.0027,1.072445
1073.195409,1.067059
1073.414804,1.061096
1073.490834,1.059071
1074.369049,1.03721
1074.69582,1.029782
1074.716301,1.029329
1074.937561,1.024529
1075.029727,1.022581
1075.222436,1.018603
1075.441831,1.014231
1075.517861,1.012755
1076.396076,0.997158
1076.722847,0.992034
1076.743328,0.991725
1076.964588,0.988481
1077.056754,0.987179
1077.249463,0.984554
1077.468858,0.981722
1077.544888,0.98078
1078.365039,0.971915
1078.423103,0.971379
1078.749874,0.968587
1078.770355,0.968425
1078.991615,0.966774
1079.083781,0.96614
1079.27649,0.964917
1079.495885,0.963697
1079.571915,0.963317
1080.45013,0.960595
1080.776901,0.960397
1080.797382,0.960399
1081.018642,0.96055
1081.110808,0.960677
1081.303517,0.96107
1081.522912,0.96173
1081.598942,0.962013
1082.477157,0.967449
1082.803928,0.970578
1082.824409,0.970796
1083.045669,0.973322
1083.137835,0.974469
1083.330544,0.977057
1083.549939,0.980328
1083.625969,0.981547
1084.504184,0.999174
1084.830955,1.007651
1084.851436,1.008222
1085.072696,1.01471
1085.164862,1.017593
1085.357571,1.023982
1085.576966,1.031893
1085.652996,1.034802
1086.531211,1.075739
1086.857982,1.095044
1086.878463,1.09634
1087.099723,1.111036
1087.191889,1.11755
1087.384598,1.131966
1087.603993,1.149778
1087.680023,1.15632
1088.558238,1.247873
1088.885009,1.290693
1088.90549,1.293558
1089.12675,1.325962
1089.218916,1.340271
1089.411625,1.371817
1089.63102,1.410549
1089.70705,1.424705
1090.585265,1.61876
1090.912036,1.70692
1090.932517,1.712762
1091.153777,1.778329
1091.245943,1.807
1091.438652,1.869608
1091.734077,1.972794
1092.612292,2.334095
1092.939063,2.490263
1092.959544,2.50045
1093.180804,2.613508
1093.27297,2.662219
1093.465679,2.767116
1093.761104,2.935809
1094.639319,3.489833
1094.96609,3.713478
1094.986571,3.727759
1095.207831,3.883783
1095.299997,3.949632
1095.492706,4.088682
1095.788131,4.304537
1096.666346,4.946896
1096.993117,5.176612
1097.013598,5.190677
1097.234858,5.339474
1097.327024,5.399538
1097.519733,5.520846
1097.815158,5.6936
1098.693373,6.079711
1099.020144,6.162181
1099.040625,6.166095
1099.261885,6.198593
1099.354051,6.206766
1099.54676,6.213513
1099.842185,6.196602
1100.7204,5.961052
1101.047171,5.811212
1101.067652,5.80087
1101.288912,5.6827
1101.381078,5.630222
1101.573787,5.514977
1101.869212,5.32579
1102.747427,4.705513
1103.074198,4.4644
1103.094679,4.449253
1103.315939,4.285796
1103.408105,4.217937
1103.600814,4.076839
1103.896239,3.863548
1104.774454,3.263863
1105.101225,3.057904
1105.121706,3.045349
1105.342966,2.912486
1105.435132,2.858665
1105.627841,2.749094
1105.923266,2.589047
1106.31676,2.391012
1106.801481,2.170876
1107.128252,2.037049
1107.148734,2.029044
1107.369994,1.945382
1107.462159,1.912035
1107.654868,1.845102
1107.950293,1.749616
1108.343787,1.635166
1108.828508,1.512685
1109.155279,1.440636
1109.175469,1.436444
1109.175761,1.436383
1109.397021,1.392324
1109.489186,1.374957
1109.681895,1.340429
1109.97732,1.291926
1110.370814,1.234927
1110.855535,1.175226
1111.182306,1.140679
1111.202788,1.138651
1111.424048,1.117722
1111.516214,1.109506
1111.708922,1.093222
1112.397841,1.043778
