wavenumber,intensity
3270.75,0.0021
3270.5,0.0021
3270.25,0.0021
3270,0.0021
3269.75,0.0021
3269.5,0.0021
3269.25,0.0021
3269,0.002
3268.75,0.002
3268.5,0.002
3268.25,0.002
3268,0.0019
3267.75,0.0019
3267.5,0.0019
3267.25,0.0019
3267,0.0019
3266.75,0.0019
3266.5,0.0019
3266.25,0.0019
3266,0.0019
3265.75,0.0019
3265.5,0.0019
3265.25,0.0019
3265,0.0019
3264.75,0.0019
3264.5,0.0018
3264.25,0.0018
3264,0.0018
3263.75,0.0019
3263.5,0.0019
3263.25,0.0019
3263,0.0019
3262.75,0.002
3262.5,0.002
3262.25,0.002
3262,0.002
3261.75,0.002
3261.5,0.002
3261.25,0.002
3261,0.0021
3260.75,0.0021
3260.5,0.0021
3260.25,0.0022
3260,0.0022
3259.75,0.0022
3259.5,0.0023
3259.25,0.0023
3259,0.0024
3258.75,0.0024
3258.5,0.0024
3258.25,0.0025
3258,0.0025
3257.75,0.0026
3257.5,0.0026
3257.25,0.0027
3257,0.0027
3256.75,0.0028
3256.5,0.0028
3256.25,0.0029
3256,0.0029
3255.75,0.003
3255.5,0.003
3255.25,0.0031
3255,0.0031
3254.75,0.0031
3254.5,0.0031
3254.25,0.0032
3254,0.0032
3253.75,0.0032
3253.5,0.0032
3253.25,0.0032
3253,0.0033
3252.75,0.0033
3252.5,0.0033
3252.25,0.0033
3252,0.0033
3251.75,0.0033
3251.5,0.0033
3251.25,0.0033
3251,0.0033
3250.75,0.0033
3250.5,0.0033
3250.25,0.0033
3250,0.0033
3249.75,0.0033
3249.5,0.0033
3249.25,0.0032
3249,0.0032
3248.75,0.0032
3248.5,0.0032
3248.25,0.0032
3248,0.0031
3247.75,0.0031
3247.5,0.0031
3247.25,0.0031
3247,0.0031
3246.75,0.003
3246.5,0.003
3246.25,0.003
3246,0.003
3245.75,0.0029
3245.5,0.0029
3245.25,0.0028
3245,0.0028
3244.75,0.0028
3244.5,0.0027
3244.25,0.0027
3244,0.0027
3243.75,0.0026
3243.5,0.0026
3243.25,0.0025
3243,0.0025
3242.75,0.0025
3242.5,0.0024
3242.25,0.0024
3242,0.0024
3241.75,0.0023
3241.5,0.0023
3241.25,0.0022
3241,0.0022
3240.75,0.0021
3240.5,0.0021
3240.25,0.002
3240,0.002
3239.75,0.0019
3239.5,0.0019
3239.25,0.0018
3239,0.0018
3238.75,0.0018
3238.5,0.0018
3238.25,0.0017
3238,0.0017
3237.75,0.0016
3237.5,0.0016
3237.25,0.0016
3237,0.0015
3236.75,0.0015
3236.5,0.0014
3236.25,0.0014
3236,0.0014
3235.75,0.0014
3235.5,0.0013
3235.25,0.0013
3235,0.0013
3234.75,0.0013
3234.5,0.0012
3234.25,0.0012
3234,0.0012
3233.75,0.0011
3233.5,0.0011
3233.25,0.0011
3233,0.0011
3232.75,0.001
3232.5,0.001
3232.25,0.001
3232,0.001
3231.75,0.001
3231.5,0.001
3231.25,0.001
3231,9.00E-04
3230.75,9.00E-04
3230.5,9.00E-04
3230.25,9.00E-04
3230,8.00E-04
3229.75,8.00E-04
3229.5,8.00E-04
3229.25,8.00E-04
3229,8.00E-04
3228.75,7.00E-04
3228.5,7.00E-04
3228.25,7.00E-04
3228,7.00E-04
3227.75,7.00E-04
3227.5,7.00E-04
3227.25,7.00E-04
3227,6.00E-04
3226.75,6.00E-04
3226.5,5.00E-04
3226.25,5.00E-04
3226,5.00E-04
3225.75,5.00E-04
3225.5,5.00E-04
3225.25,5.00E-04
3225,4.00E-04
3224.75,4.00E-04
3224.5,4.00E-04
3224.25,4.00E-04
3224,4.00E-04
3223.75,4.00E-04
3223.5,4.00E-04
3223.25,4.00E-04
3223,4.00E-04
3222.75,3.00E-04
3222.5,3.00E-04
3222.25,3.00E-04
3222,2.00E-04
3221.75,2.00E-04
3221.5,2.00E-04
3221.25,2.00E-04
3221,2.00E-04
3220.75,2.00E-04
3220.5,2.00E-04
3220.25,2.00E-04
3220,1.00E-04
3219.75,1.00E-04
3219.5,1.00E-04
3219.25,1.00E-04
3219,0
3218.75,0
3218.5,0
3218.25,0
3218,0
3217.75,0
3217.5,0
3217.25,0
3217,0
3216.75,0
3216.5,0
3216.25,-1.00E-04
3216,-1.00E-04
3215.75,-1.00E-04
3215.5,-1.00E-04
3215.25,-1.00E-04
3215,-1.00E-04
3214.75,-1.00E-04
3214.5,-1.00E-04
3214.25,-1.00E-04
3214,-2.00E-04
3213.75,-2.00E-04
3213.5,-2.00E-04
3213.25,-2.00E-04
3213,-1.00E-04
3212.75,-1.00E-04
3212.5,-1.00E-04
3212.25,-2.00E-04
3212,-2.00E-04
3211.75,-2.00E-04
3211.5,-2.00E-04
3211.25,-2.00E-04
3211,-1.00E-04
3210.75,-1.00E-04
3210.5,-1.00E-04
3210.25,-2.00E-04
3210,-2.00E-04
3209.75,-2.00E-04
3209.5,-2.00E-04
3209.25,-2.00E-04
3209,-2.00E-04
3208.75,-2.00E-04
3208.5,-2.00E-04
3208.25,-2.00E-04
3208,-2.00E-04
3207.75,-2.00E-04
3207.5,-2.00E-04
3207.25,-2.00E-04
3207,-2.00E-04
3206.75,-1.00E-04
3206.5,-1.00E-04
3206.25,-1.00E-04
3206,-1.00E-04
3205.75,-1.00E-04
3205.5,-1.00E-04
3205.25,-1.00E-04
3205,-1.00E-04
3204.75,-1.00E-04
3204.5,-1.00E-04
3204.25,-1.00E-04
3204,-1.00E-04
3203.75,-2.00E-04
3203.5,-1.00E-04
3203.25,-1.00E-04
3203,-1.00E-04
3202.75,-1.00E-04
3202.5,-2.00E-04
3202.25,-2.00E-04
3202,-2.00E-04
3201.75,-2.00E-04
3201.5,-1.00E-04
3201.25,-1.00E-04
3201,-1.00E-04
3200.75,-1.00E-04
3200.5,-1.00E-04
3200.25,0
3200,0
3199.75,0
3199.5,0
3199.25,0
3199,-1.00E-04
3198.75,-1.00E-04
3198.5,-1.00E-04
3198.25,-1.00E-04
3198,-1.00E-04
3197.75,-1.00E-04
3197.5,-1.00E-04
3197.25,-1.00E-04
3197,-1.00E-04
3196.75,-1.00E-04
3196.5,-1.00E-04
3196.25,-1.00E-04
3196,0
3195.75,0
3195.5,0
3195.25,0
3195,0
3194.75,0
3194.5,0
3194.25,0
3194,1.00E-04
3193.75,1.00E-04
3193.5,2.00E-04
3193.25,2.00E-04
3193,3.00E-04
3192.75,3.00E-04
3192.5,3.00E-04
3192.25,2.00E-04
3192,2.00E-04
3191.75,3.00E-04
3191.5,3.00E-04
3191.25,3.00E-04
3191,3.00E-04
3190.75,2.00E-04
3190.5,2.00E-04
3190.25,2.00E-04
3190,3.00E-04
3189.75,3.00E-04
3189.5,3.00E-04
3189.25,3.00E-04
3189,3.00E-04
3188.75,3.00E-04
3188.5,4.00E-04
3188.25,3.00E-04
3188,3.00E-04
3187.75,3.00E-04
3187.5,3.00E-04
3187.25,4.00E-04
3187,4.00E-04
3186.75,4.00E-04
3186.5,4.00E-04
3186.25,5.00E-04
3186,5.00E-04
3185.75,6.00E-04
3185.5,6.00E-04
3185.25,6.00E-04
3185,6.00E-04
3184.75,7.00E-04
3184.5,7.00E-04
3184.25,7.00E-04
3184,7.00E-04
3183.75,7.00E-04
3183.5,7.00E-04
3183.25,7.00E-04
3183,8.00E-04
3182.75,8.00E-04
3182.5,9.00E-04
3182.25,9.00E-04
3182,9.00E-04
3181.75,9.00E-04
3181.5,0.001
3181.25,0.001
3181,9.00E-04
3180.75,9.00E-04
3180.5,0.001
3180.25,0.001
3180,0.0011
3179.75,0.0011
3179.5,0.0011
3179.25,0.0012
3179,0.0012
3178.75,0.0013
3178.5,0.0013
3178.25,0.0014
3178,0.0014
3177.75,0.0014
3177.5,0.0015
3177.25,0.0015
3177,0.0016
3176.75,0.0016
3176.5,0.0017
3176.25,0.0018
3176,0.0018
3175.75,0.0019
3175.5,0.002
3175.25,0.002
3175,0.0021
3174.75,0.0022
3174.5,0.0023
3174.25,0.0024
3174,0.0024
3173.75,0.0025
3173.5,0.0025
3173.25,0.0026
3173,0.0027
3172.75,0.0028
3172.5,0.0029
3172.25,0.003
3172,0.003
3171.75,0.0031
3171.5,0.0032
3171.25,0.0033
3171,0.0034
3170.75,0.0035
3170.5,0.0036
3170.25,0.0037
3170,0.0039
3169.75,0.004
3169.5,0.004
3169.25,0.0041
3169,0.0041
3168.75,0.0042
3168.5,0.0043
3168.25,0.0045
3168,0.0046
3167.75,0.0047
3167.5,0.0048
3167.25,0.0049
3167,0.005
3166.75,0.0051
3166.5,0.0052
3166.25,0.0053
3166,0.0054
3165.75,0.0055
3165.5,0.0056
3165.25,0.0056
3165,0.0057
3164.75,0.0059
3164.5,0.0059
3164.25,0.006
3164,0.0061
3163.75,0.0062
3163.5,0.0063
3163.25,0.0063
3163,0.0063
3162.75,0.0064
3162.5,0.0064
3162.25,0.0065
3162,0.0066
3161.75,0.0066
3161.5,0.0067
3161.25,0.0067
3161,0.0067
3160.75,0.0067
3160.5,0.0068
3160.25,0.0068
3160,0.0068
3159.75,0.0068
3159.5,0.0068
3159.25,0.0068
3159,0.0069
3158.75,0.0069
3158.5,0.0069
3158.25,0.007
3158,0.0071
3157.75,0.0071
3157.5,0.0072
3157.25,0.0072
3157,0.0072
3156.75,0.0073
3156.5,0.0074
3156.25,0.0074
3156,0.0075
3155.75,0.0076
3155.5,0.0076
3155.25,0.0077
3155,0.0078
3154.75,0.0079
3154.5,0.0079
3154.25,0.008
3154,0.0081
3153.75,0.0082
3153.5,0.0083
3153.25,0.0083
3153,0.0084
3152.75,0.0084
3152.5,0.0085
3152.25,0.0085
3152,0.0086
3151.75,0.0086
3151.5,0.0085
3151.25,0.0085
3151,0.0085
3150.75,0.0084
3150.5,0.0083
3150.25,0.0083
3150,0.0083
3149.75,0.0084
3149.5,0.0083
3149.25,0.0083
3149,0.0082
3148.75,0.0081
3148.5,0.008
3148.25,0.0079
3148,0.0078
3147.75,0.0078
3147.5,0.0077
3147.25,0.0077
3147,0.0076
3146.75,0.0075
3146.5,0.0074
3146.25,0.0073
3146,0.0073
3145.75,0.0072
3145.5,0.0072
3145.25,0.0071
3145,0.0071
3144.75,0.0071
3144.5,0.0071
3144.25,0.0071
3144,0.007
3143.75,0.007
3143.5,0.0069
3143.25,0.0069
3143,0.0069
3142.75,0.0069
3142.5,0.0068
3142.25,0.0068
3142,0.0068
3141.75,0.0068
3141.5,0.0069
3141.25,0.0069
3141,0.0069
3140.75,0.0069
3140.5,0.007
3140.25,0.0071
3140,0.0072
3139.75,0.0072
3139.5,0.0073
3139.25,0.0074
3139,0.0075
3138.75,0.0077
3138.5,0.0078
3138.25,0.008
3138,0.0081
3137.75,0.0083
3137.5,0.0085
3137.25,0.0087
3137,0.0089
3136.75,0.0092
3136.5,0.0095
3136.25,0.0098
3136,0.0102
3135.75,0.0105
3135.5,0.0109
3135.25,0.0113
3135,0.0118
3134.75,0.0123
3134.5,0.0128
3134.25,0.0134
3134,0.0141
3133.75,0.0148
3133.5,0.0156
3133.25,0.0164
3133,0.0173
3132.75,0.0184
3132.5,0.0195
3132.25,0.0207
3132,0.022
3131.75,0.0234
3131.5,0.0249
3131.25,0.0265
3131,0.0281
3130.75,0.0297
3130.5,0.0314
3130.25,0.0331
3130,0.0348
3129.75,0.0364
3129.5,0.0381
3129.25,0.0396
3129,0.0411
3128.75,0.0424
3128.5,0.0437
3128.25,0.0448
3128,0.0459
3127.75,0.0468
3127.5,0.0477
3127.25,0.0484
3127,0.0491
3126.75,0.0496
3126.5,0.0499
3126.25,0.05
3126,0.05
3125.75,0.0497
3125.5,0.0492
3125.25,0.0485
3125,0.0477
3124.75,0.0467
3124.5,0.0455
3124.25,0.0441
3124,0.0427
3123.75,0.0412
3123.5,0.0396
3123.25,0.038
3123,0.0364
3122.75,0.0347
3122.5,0.0331
3122.25,0.0315
3122,0.0299
3121.75,0.0284
3121.5,0.027
3121.25,0.0257
3121,0.0243
3120.75,0.0231
3120.5,0.0219
3120.25,0.0208
3120,0.0197
3119.75,0.0188
3119.5,0.0179
3119.25,0.0171
3119,0.0163
3118.75,0.0156
3118.5,0.0149
3118.25,0.0142
3118,0.0136
3117.75,0.013
3117.5,0.0125
3117.25,0.0121
3117,0.0116
3116.75,0.0112
3116.5,0.0107
3116.25,0.0104
3116,0.0101
3115.75,0.0097
3115.5,0.0094
3115.25,0.0092
3115,0.0089
3114.75,0.0086
3114.5,0.0083
3114.25,0.0081
3114,0.0079
3113.75,0.0077
3113.5,0.0074
3113.25,0.0072
3113,0.007
3112.75,0.0069
3112.5,0.0067
3112.25,0.0065
3112,0.0063
3111.75,0.0062
3111.5,0.006
3111.25,0.0058
3111,0.0057
3110.75,0.0055
3110.5,0.0054
3110.25,0.0052
3110,0.0051
3109.75,0.005
3109.5,0.0048
3109.25,0.0047
3109,0.0045
3108.75,0.0044
3108.5,0.0043
3108.25,0.0042
3108,0.004
3107.75,0.0039
3107.5,0.0038
3107.25,0.0037
3107,0.0036
3106.75,0.0035
3106.5,0.0034
3106.25,0.0033
3106,0.0033
3105.75,0.0032
3105.5,0.0031
3105.25,0.003
3105,0.003
3104.75,0.0029
3104.5,0.0029
3104.25,0.0028
3104,0.0027
3103.75,0.0027
3103.5,0.0027
3103.25,0.0027
3103,0.0026
3102.75,0.0026
3102.5,0.0026
3102.25,0.0025
3102,0.0024
3101.75,0.0024
3101.5,0.0024
3101.25,0.0024
3101,0.0024
3100.75,0.0024
3100.5,0.0024
3100.25,0.0023
3100,0.0023
3099.75,0.0022
3099.5,0.0022
3099.25,0.0022
3099,0.0022
3098.75,0.0023
3098.5,0.0023
3098.25,0.0023
3098,0.0023
3097.75,0.0023
3097.5,0.0023
3097.25,0.0023
3097,0.0023
3096.75,0.0023
3096.5,0.0023
3096.25,0.0023
3096,0.0023
3095.75,0.0023
3095.5,0.0023
3095.25,0.0024
3095,0.0024
3094.75,0.0024
3094.5,0.0024
3094.25,0.0024
3094,0.0024
3093.75,0.0024
3093.5,0.0023
3093.25,0.0023
3093,0.0022
3092.75,0.0022
3092.5,0.0022
3092.25,0.0021
3092,0.0021
3091.75,0.002
3091.5,0.0019
3091.25,0.0018
3091,0.0017
3090.75,0.0017
3090.5,0.0016
3090.25,0.0015
3090,0.0015
3089.75,0.0014
3089.5,0.0013
3089.25,0.0012
3089,0.001
3088.75,9.00E-04
3088.5,8.00E-04
3088.25,7.00E-04
3088,6.00E-04
3087.75,5.00E-04
3087.5,4.00E-04
3087.25,3.00E-04
3087,2.00E-04
3086.75,1.00E-04
3086.5,0
3086.25,-1.00E-04
3086,-2.00E-04
3085.75,-3.00E-04
3085.5,-4.00E-04
3085.25,-4.00E-04
3085,-5.00E-04
3084.75,-6.00E-04
3084.5,-7.00E-04
3084.25,-7.00E-04
3084,-8.00E-04
3083.75,-9.00E-04
3083.5,-0.001
3083.25,-0.0011
3083,-0.0012
3082.75,-0.0012
3082.5,-0.0013
3082.25,-0.0014
3082,-0.0015
3081.75,-0.0015
3081.5,-0.0016
3081.25,-0.0017
3081,-0.0018
3080.75,-0.0019
3080.5,-0.002
3080.25,-0.0021
3080,-0.0022
3079.75,-0.0023
3079.5,-0.0024
3079.25,-0.0024
3079,-0.0025
3078.75,-0.0026
3078.5,-0.0027
3078.25,-0.0028
3078,-0.0029
3077.75,-0.003
3077.5,-0.0031
3077.25,-0.0032
3077,-0.0033
3076.75,-0.0034
3076.5,-0.0035
3076.25,-0.0036
3076,-0.0037
3075.75,-0.0037
3075.5,-0.0038
3075.25,-0.0039
3075,-0.004
3074.75,-0.0041
3074.5,-0.0042
3074.25,-0.0043
3074,-0.0044
3073.75,-0.0045
3073.5,-0.0045
3073.25,-0.0046
3073,-0.0047
3072.75,-0.0048
3072.5,-0.0049
3072.25,-0.0049
3072,-0.005
3071.75,-0.0051
3071.5,-0.0052
3071.25,-0.0052
3071,-0.0053
3070.75,-0.0054
3070.5,-0.0055
3070.25,-0.0056
3070,-0.0056
3069.75,-0.0057
3069.5,-0.0058
3069.25,-0.0059
3069,-0.0059
3068.75,-0.006
3068.5,-0.0061
3068.25,-0.0061
3068,-0.0062
3067.75,-0.0063
3067.5,-0.0064
3067.25,-0.0065
3067,-0.0066
3066.75,-0.0067
3066.5,-0.0067
3066.25,-0.0068
3066,-0.0068
3065.75,-0.0069
3065.5,-0.007
3065.25,-0.0071
3065,-0.0071
3064.75,-0.0072
3064.5,-0.0072
3064.25,-0.0073
3064,-0.0073
3063.75,-0.0074
3063.5,-0.0074
3063.25,-0.0075
3063,-0.0076
3062.75,-0.0076
3062.5,-0.0077
3062.25,-0.0078
3062,-0.0078
3061.75,-0.0078
3061.5,-0.0079
3061.25,-0.0079
3061,-0.0079
3060.75,-0.008
3060.5,-0.008
3060.25,-0.0081
3060,-0.0082
3059.75,-0.0082
3059.5,-0.0083
3059.25,-0.0084
3059,-0.0084
3058.75,-0.0084
3058.5,-0.0085
3058.25,-0.0085
3058,-0.0086
3057.75,-0.0086
3057.5,-0.0087
3057.25,-0.0088
3057,-0.0089
3056.75,-0.009
3056.5,-0.009
3056.25,-0.009
3056,-0.0091
3055.75,-0.0091
3055.5,-0.0092
3055.25,-0.0093
3055,-0.0094
3054.75,-0.0095
3054.5,-0.0096
3054.25,-0.0097
3054,-0.0098
3053.75,-0.0099
3053.5,-0.01
3053.25,-0.0101
3053,-0.0102
3052.75,-0.0103
3052.5,-0.0104
3052.25,-0.0105
3052,-0.0106
3051.75,-0.0107
3051.5,-0.0108
3051.25,-0.0109
3051,-0.011
3050.75,-0.0111
3050.5,-0.0112
3050.25,-0.0113
3050,-0.0114
3049.75,-0.0115
3049.5,-0.0117
3049.25,-0.0118
3049,-0.0119
3048.75,-0.012
3048.5,-0.0121
3048.25,-0.0123
3048,-0.0124
3047.75,-0.0125
3047.5,-0.0126
3047.25,-0.0128
3047,-0.0129
3046.75,-0.013
3046.5,-0.0132
3046.25,-0.0133
3046,-0.0135
3045.75,-0.0137
3045.5,-0.0138
3045.25,-0.014
3045,-0.0141
3044.75,-0.0142
3044.5,-0.0144
3044.25,-0.0146
3044,-0.0147
3043.75,-0.0149
3043.5,-0.0151
3043.25,-0.0153
3043,-0.0155
3042.75,-0.0157
3042.5,-0.0158
3042.25,-0.016
3042,-0.0162
3041.75,-0.0164
3041.5,-0.0166
3041.25,-0.0168
3041,-0.017
3040.75,-0.0172
3040.5,-0.0174
3040.25,-0.0176
3040,-0.0178
3039.75,-0.018
3039.5,-0.0182
3039.25,-0.0184
3039,-0.0186
3038.75,-0.0188
3038.5,-0.019
3038.25,-0.0192
3038,-0.0194
3037.75,-0.0196
3037.5,-0.0198
3037.25,-0.02
3037,-0.0202
3036.75,-0.0204
3036.5,-0.0206
3036.25,-0.0209
3036,-0.0211
3035.75,-0.0213
3035.5,-0.0215
3035.25,-0.0217
3035,-0.022
3034.75,-0.0222
3034.5,-0.0224
3034.25,-0.0226
3034,-0.0229
3033.75,-0.0231
3033.5,-0.0233
3033.25,-0.0236
3033,-0.0238
3032.75,-0.024
3032.5,-0.0243
3032.25,-0.0245
3032,-0.0248
3031.75,-0.025
3031.5,-0.0253
3031.25,-0.0256
3031,-0.0258
3030.75,-0.0261
3030.5,-0.0264
3030.25,-0.0267
3030,-0.0269
3029.75,-0.0272
3029.5,-0.0274
3029.25,-0.0277
3029,-0.028
3028.75,-0.0283
3028.5,-0.0286
3028.25,-0.0289
3028,-0.0292
3027.75,-0.0295
3027.5,-0.0298
3027.25,-0.0301
3027,-0.0304
3026.75,-0.0308
3026.5,-0.0311
3026.25,-0.0314
3026,-0.0317
3025.75,-0.032
3025.5,-0.0324
3025.25,-0.0327
3025,-0.033
3024.75,-0.0334
3024.5,-0.0337
3024.25,-0.034
3024,-0.0343
3023.75,-0.0347
3023.5,-0.0351
3023.25,-0.0355
3023,-0.0358
3022.75,-0.0362
3022.5,-0.0365
3022.25,-0.0369
3022,-0.0372
3021.75,-0.0375
3021.5,-0.0379
3021.25,-0.0382
3021,-0.0387
3020.75,-0.0391
3020.5,-0.0396
3020.25,-0.04
3020,-0.0404
3019.75,-0.0408
3019.5,-0.0412
3019.25,-0.0416
3019,-0.0421
3018.75,-0.0425
3018.5,-0.043
3018.25,-0.0435
3018,-0.0439
3017.75,-0.0444
3017.5,-0.0449
3017.25,-0.0454
3017,-0.0459
3016.75,-0.0464
3016.5,-0.0469
3016.25,-0.0474
3016,-0.048
3015.75,-0.0485
3015.5,-0.049
3015.25,-0.0495
3015,-0.0501
3014.75,-0.0506
3014.5,-0.0512
3014.25,-0.0518
3014,-0.0524
3013.75,-0.0529
3013.5,-0.0535
3013.25,-0.0541
3013,-0.0548
3012.75,-0.0554
3012.5,-0.0561
3012.25,-0.0567
3012,-0.0574
3011.75,-0.0581
3011.5,-0.0588
3011.25,-0.0595
3011,-0.0602
3010.75,-0.0609
3010.5,-0.0617
3010.25,-0.0625
3010,-0.0634
3009.75,-0.0643
3009.5,-0.0651
3009.25,-0.066
3009,-0.0668
3008.75,-0.0676
3008.5,-0.0685
3008.25,-0.0693
3008,-0.0702
3007.75,-0.0712
3007.5,-0.0722
3007.25,-0.0731
3007,-0.0741
3006.75,-0.075
3006.5,-0.0759
3006.25,-0.0768
3006,-0.0778
3005.75,-0.0789
3005.5,-0.0799
3005.25,-0.081
3005,-0.0821
3004.75,-0.0831
3004.5,-0.0842
3004.25,-0.0853
3004,-0.0864
3003.75,-0.0875
3003.5,-0.0886
3003.25,-0.0898
3003,-0.091
3002.75,-0.0922
3002.5,-0.0933
3002.25,-0.0945
3002,-0.0957
3001.75,-0.097
3001.5,-0.0983
3001.25,-0.0996
3001,-0.101
3000.75,-0.1025
3000.5,-0.104
3000.25,-0.1055
3000,-0.107
2999.75,-0.1086
2999.5,-0.1101
2999.25,-0.1118
2999,-0.1134
2998.75,-0.1152
2998.5,-0.1169
2998.25,-0.1188
2998,-0.1207
2997.75,-0.1227
2997.5,-0.1248
2997.25,-0.1269
2997,-0.129
2996.75,-0.1313
2996.5,-0.1336
2996.25,-0.136
2996,-0.1384
2995.75,-0.1409
2995.5,-0.1434
2995.25,-0.146
2995,-0.1487
2994.75,-0.1515
2994.5,-0.1544
2994.25,-0.1573
2994,-0.1603
2993.75,-0.1633
2993.5,-0.1665
2993.25,-0.1697
2993,-0.1731
2992.75,-0.1767
2992.5,-0.1804
2992.25,-0.184
2992,-0.1878
2991.75,-0.1916
2991.5,-0.1955
2991.25,-0.1995
2991,-0.2035
2990.75,-0.2075
2990.5,-0.2116
2990.25,-0.2159
2990,-0.2203
2989.75,-0.2249
2989.5,-0.2297
2989.25,-0.2346
2989,-0.2396
2988.75,-0.2447
2988.5,-0.2499
2988.25,-0.2552
2988,-0.2606
2987.75,-0.266
2987.5,-0.2716
2987.25,-0.2772
2987,-0.283
2986.75,-0.2889
2986.5,-0.2951
2986.25,-0.3014
2986,-0.3079
2985.75,-0.3146
2985.5,-0.3214
2985.25,-0.3283
2985,-0.3354
2984.75,-0.3424
2984.5,-0.3494
2984.25,-0.3563
2984,-0.3634
2983.75,-0.3708
2983.5,-0.3785
2983.25,-0.3861
2983,-0.3935
2982.75,-0.4009
2982.5,-0.4084
2982.25,-0.4162
2982,-0.4241
2981.75,-0.4319
2981.5,-0.4396
2981.25,-0.4473
2981,-0.4551
2980.75,-0.4629
2980.5,-0.4707
2980.25,-0.4785
2980,-0.4863
2979.75,-0.4939
2979.5,-0.501
2979.25,-0.5072
2979,-0.5126
2978.75,-0.5176
2978.5,-0.5226
2978.25,-0.5282
2978,-0.534
2977.75,-0.5395
2977.5,-0.544
2977.25,-0.5476
2977,-0.5506
2976.75,-0.5534
2976.5,-0.5558
2976.25,-0.5574
2976,-0.5577
2975.75,-0.5567
2975.5,-0.5548
2975.25,-0.5532
2975,-0.5522
2974.75,-0.551
2974.5,-0.5483
2974.25,-0.544
2974,-0.5383
2973.75,-0.5317
2973.5,-0.5243
2973.25,-0.5163
2973,-0.5077
2972.75,-0.4979
2972.5,-0.4873
2972.25,-0.4771
2972,-0.468
2971.75,-0.4593
2971.5,-0.4492
2971.25,-0.4372
2971,-0.4241
2970.75,-0.4108
2970.5,-0.3974
2970.25,-0.3838
2970,-0.3698
2969.75,-0.3556
2969.5,-0.3413
2969.25,-0.3269
2969,-0.3124
2968.75,-0.2976
2968.5,-0.2831
2968.25,-0.2697
2968,-0.2572
2967.75,-0.2443
2967.5,-0.231
2967.25,-0.218
2967,-0.2057
2966.75,-0.1932
2966.5,-0.1803
2966.25,-0.1678
2966,-0.1565
2965.75,-0.145
2965.5,-0.1319
2965.25,-0.1182
2965,-0.106
2964.75,-0.0966
2964.5,-0.0887
2964.25,-0.08
2964,-0.0694
2963.75,-0.0579
2963.5,-0.0474
2963.25,-0.0392
2963,-0.0325
2962.75,-0.0264
2962.5,-0.0207
2962.25,-0.0152
2962,-0.0092
2961.75,-0.0024
2961.5,0.0039
2961.25,0.0078
2961,0.0098
2960.75,0.0117
2960.5,0.0145
2960.25,0.0167
2960,0.0169
2959.75,0.0158
2959.5,0.0151
2959.25,0.0158
2959,0.0175
2958.75,0.0198
2958.5,0.0221
2958.25,0.0248
2958,0.0284
2957.75,0.0327
2957.5,0.0354
2957.25,0.0337
2957,0.0283
2956.75,0.0232
2956.5,0.0217
2956.25,0.0228
2956,0.0241
2955.75,0.0258
2955.5,0.0298
2955.25,0.0371
2955,0.045
2954.75,0.049
2954.5,0.0469
2954.25,0.0396
2954,0.0308
2953.75,0.0249
2953.5,0.0247
2953.25,0.0289
2953,0.0335
2952.75,0.0352
2952.5,0.0336
2952.25,0.031
2952,0.0292
2951.75,0.0282
2951.5,0.0271
2951.25,0.0258
2951,0.0254
2950.75,0.0273
2950.5,0.0306
2950.25,0.0327
2950,0.0316
2949.75,0.0276
2949.5,0.0233
2949.25,0.0207
2949,0.0201
2948.75,0.0213
2948.5,0.0238
2948.25,0.0272
2948,0.0312
2947.75,0.0359
2947.5,0.0409
2947.25,0.0449
2947,0.0454
2946.75,0.0416
2946.5,0.0355
2946.25,0.0308
2946,0.0292
2945.75,0.0291
2945.5,0.0271
2945.25,0.0212
2945,0.0146
2944.75,0.0135
2944.5,0.0219
2944.25,0.0363
2944,0.0476
2943.75,0.0487
2943.5,0.0402
2943.25,0.0286
2943,0.0202
2942.75,0.0178
2942.5,0.0208
2942.25,0.0267
2942,0.0316
2941.75,0.0325
2941.5,0.0289
2941.25,0.0232
2941,0.0175
2940.75,0.0126
2940.5,0.0093
2940.25,0.0102
2940,0.0156
2939.75,0.0214
2939.5,0.0225
2939.25,0.0189
2939,0.016
2938.75,0.0173
2938.5,0.0209
2938.25,0.0227
2938,0.0226
2937.75,0.0236
2937.5,0.0265
2937.25,0.0285
2937,0.0276
2936.75,0.0251
2936.5,0.0234
2936.25,0.0224
2936,0.0208
2935.75,0.02
2935.5,0.0236
2935.25,0.0316
2935,0.0381
2934.75,0.0366
2934.5,0.0273
2934.25,0.0173
2934,0.0122
2933.75,0.0111
2933.5,0.0094
2933.25,0.006
2933,0.0036
2932.75,0.0053
2932.5,0.011
2932.25,0.0172
2932,0.0197
2931.75,0.0154
2931.5,0.0064
2931.25,-6.00E-04
2931,-5.00E-04
2930.75,0.0042
2930.5,0.0072
2930.25,0.0081
2930,0.0125
2929.75,0.0214
2929.5,0.027
2929.25,0.023
2929,0.0152
2928.75,0.0141
2928.5,0.0221
2928.25,0.0307
2928,0.0315
2927.75,0.0264
2927.5,0.0224
2927.25,0.0233
2927,0.0269
2926.75,0.0294
2926.5,0.0288
2926.25,0.0261
2926,0.0234
2925.75,0.0217
2925.5,0.0205
2925.25,0.0199
2925,0.0217
2924.75,0.0276
2924.5,0.0354
2924.25,0.0405
2924,0.0388
2923.75,0.0307
2923.5,0.0215
2923.25,0.0178
